trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1284,False,"{'a': 0.001, 'e': 0.2772044384694566}",30,18,12.642703194809705,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1285,False,"{'a': 0.001, 'e': 0.2769273725870171}",20,8,-7.080801627864147,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1286,False,"{'a': 0.001, 'e': 0.2766505836319734}",30,5,-6.901439643891767,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",1
1287,False,"{'a': 0.001, 'e': 0.27637407132753633}",30,17,-40.57203966451454,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 1}",1
1288,False,"{'a': 0.001, 'e': 0.2760978353971936}",35,12,-24.921446150828775,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 1}",1
1289,False,"{'a': 0.001, 'e': 0.27582187556470933}",25,3,30.14152817747196,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
1290,False,"{'a': 0.001, 'e': 0.2755461915541236}",30,3,-11.740730290571996,"{0: 22, 1: 2, 2: 3, 3: 0, 4: 0}",1
1291,False,"{'a': 0.001, 'e': 0.27527078308975234}",25,10,-45.00730683505966,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 1}",1
1292,False,"{'a': 0.001, 'e': 0.27499564989618713}",20,2,17.752470693875658,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1293,False,"{'a': 0.001, 'e': 0.2747207916982947}",20,14,11.267245675915785,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1294,False,"{'a': 0.001, 'e': 0.27444620822121696}",25,0,-64.65038411440487,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
1295,False,"{'a': 0.001, 'e': 0.2741718991903702}",25,8,-9.398946189652083,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 0}",1
1296,False,"{'a': 0.001, 'e': 0.2738978643314456}",25,11,13.324120648609108,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1297,False,"{'a': 0.001, 'e': 0.27362410337040804}",20,10,-25.896477199678603,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1298,False,"{'a': 0.001, 'e': 0.27335061603349675}",20,6,-27.56791693194437,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
1299,False,"{'a': 0.001, 'e': 0.2730774020472242}",30,4,-18.345239100554068,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 1}",1
1300,False,"{'a': 0.001, 'e': 0.2728044611383765}",20,6,19.34120870634435,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1301,False,"{'a': 0.001, 'e': 0.2725317930340126}",20,16,6.3383289008283645,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1302,False,"{'a': 0.001, 'e': 0.2722593974614645}",20,6,-23.305763259948517,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
1303,False,"{'a': 0.001, 'e': 0.2719872741483365}",20,0,-54.271480314501716,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
1304,False,"{'a': 0.001, 'e': 0.27171542282250544}",30,16,25.917853723827296,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1305,False,"{'a': 0.001, 'e': 0.27144384321211973}",25,11,-1.6910085705481477,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
1306,False,"{'a': 0.001, 'e': 0.2711725350455999}",25,11,23.988776532559143,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1307,False,"{'a': 0.001, 'e': 0.27090149805163766}",30,15,-5.585398593704951,"{0: 12, 1: 2, 2: 0, 3: 1, 4: 0}",1
1308,False,"{'a': 0.001, 'e': 0.2706307319591961}",20,10,7.878375439408955,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1309,False,"{'a': 0.001, 'e': 0.270360236497509}",20,14,-1.2464407758535323,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1310,False,"{'a': 0.001, 'e': 0.270090011396081}",30,6,12.883825177112659,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 0}",1
1311,False,"{'a': 0.001, 'e': 0.2698200563846868}",20,9,-3.5811273821095435,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1312,False,"{'a': 0.001, 'e': 0.2695503711933716}",30,16,27.31186874268638,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1313,False,"{'a': 0.001, 'e': 0.26928095555244996}",20,10,5.488501500857398,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1314,False,"{'a': 0.001, 'e': 0.2690118091925064}",30,16,8.752003886461557,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1315,False,"{'a': 0.001, 'e': 0.26874293184439435}",25,7,35.096710255570905,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1316,False,"{'a': 0.001, 'e': 0.2684743232392366}",35,17,14.183067705584008,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1317,False,"{'a': 0.001, 'e': 0.2682059831084244}",25,19,10.204907042669038,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1318,False,"{'a': 0.001, 'e': 0.26793791118361776}",30,17,22.217611051723054,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1319,False,"{'a': 0.001, 'e': 0.26767010719674456}",25,0,-19.384013240128276,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
1320,False,"{'a': 0.001, 'e': 0.2674025708800009}",25,13,22.739463952977207,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1321,False,"{'a': 0.001, 'e': 0.26713530196585034}",20,0,0.6476130300171368,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1322,False,"{'a': 0.001, 'e': 0.2668683001870241}",20,6,8.463187179003818,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1323,False,"{'a': 0.001, 'e': 0.2666015652765202}",25,15,-9.741210837653947,"{0: 7, 1: 2, 2: 1, 3: 0, 4: 0}",1
1324,False,"{'a': 0.001, 'e': 0.2663350969676039}",35,0,-123.44539121579301,"{0: 27, 1: 4, 2: 0, 3: 1, 4: 3}",0
1325,False,"{'a': 0.001, 'e': 0.26606889499380665}",30,8,15.435469015421692,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
1326,False,"{'a': 0.001, 'e': 0.2658029590889266}",20,9,20.731693087594024,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1327,False,"{'a': 0.001, 'e': 0.2655372889870278}",20,0,19.451319291043937,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1328,False,"{'a': 0.001, 'e': 0.2652718844224401}",30,0,-41.23579077026345,"{0: 23, 1: 4, 2: 2, 3: 0, 4: 1}",0
1329,False,"{'a': 0.001, 'e': 0.2650067451297589}",25,9,30.371921615206894,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1330,False,"{'a': 0.001, 'e': 0.26474187084384504}",25,11,-27.18568745369455,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1331,False,"{'a': 0.001, 'e': 0.26447726129982396}",20,2,-66.1753106691296,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 2}",1
1332,False,"{'a': 0.001, 'e': 0.2642129162330863}",30,5,-28.280809200264795,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",1
1333,False,"{'a': 0.001, 'e': 0.2639488353792868}",20,6,-2.030546129052929,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1334,False,"{'a': 0.001, 'e': 0.2636850184743448}",25,7,-36.06011850859065,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
1335,False,"{'a': 0.001, 'e': 0.2634214652544431}",20,3,24.538814781839196,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1336,False,"{'a': 0.001, 'e': 0.2631581754560287}",20,7,-30.13527321039316,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
1337,False,"{'a': 0.001, 'e': 0.26289514881581166}",25,12,13.956589145911492,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1338,False,"{'a': 0.001, 'e': 0.26263238507076536}",25,7,-5.0904733469169114,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 0}",1
1339,False,"{'a': 0.001, 'e': 0.262369883958126}",20,8,6.43246720012492,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1340,False,"{'a': 0.001, 'e': 0.2621076452153925}",20,14,13.622592803324538,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1341,False,"{'a': 0.001, 'e': 0.261845668580326}",20,10,22.06448903839585,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1342,False,"{'a': 0.001, 'e': 0.26158395379094995}",25,5,-27.04641172484908,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",1
1343,False,"{'a': 0.001, 'e': 0.2613225005855494}",30,7,-17.608250980294446,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 1}",1
1344,False,"{'a': 0.001, 'e': 0.2610613087026713}",20,0,-6.263630579165485,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
1345,False,"{'a': 0.001, 'e': 0.26080037788112365}",30,20,17.578441317195484,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1346,False,"{'a': 0.001, 'e': 0.2605397078599756}",20,6,17.684394421318856,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1347,False,"{'a': 0.001, 'e': 0.2602792983785571}",20,2,6.768984404615895,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1348,False,"{'a': 0.001, 'e': 0.26001914917645874}",20,0,-26.983400076585184,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
1349,False,"{'a': 0.001, 'e': 0.2597592599935311}",30,10,-52.42126220027202,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",1
1350,False,"{'a': 0.001, 'e': 0.25949963056988523}",30,0,-14.657372776430034,"{0: 24, 1: 1, 2: 5, 3: 0, 4: 0}",0
1351,False,"{'a': 0.001, 'e': 0.2592402606458915}",20,10,20.204509284314103,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1352,False,"{'a': 0.001, 'e': 0.25898114996218}",20,5,10.745680637764256,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1353,False,"{'a': 0.001, 'e': 0.25872229825964005}",30,4,19.25494004621969,"{0: 23, 1: 2, 2: 1, 3: 0, 4: 0}",1
1354,False,"{'a': 0.001, 'e': 0.25846370527942}",20,11,12.07555916683507,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1355,False,"{'a': 0.001, 'e': 0.25820537076292666}",20,1,1.8228152658665493,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
1356,False,"{'a': 0.001, 'e': 0.2579472944518257}",25,3,4.2530695069463,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 0}",1
1357,False,"{'a': 0.001, 'e': 0.25768947608804055}",20,0,0.6760646021521981,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
1358,False,"{'a': 0.001, 'e': 0.2574319154137531}",20,6,25.986246213185957,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1359,False,"{'a': 0.001, 'e': 0.2571746121714024}",20,7,-28.89556092731094,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
1360,False,"{'a': 0.001, 'e': 0.25691756610368544}",20,10,18.034477448940606,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1361,False,"{'a': 0.001, 'e': 0.2566607769535559}",20,4,18.004199290261894,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1362,False,"{'a': 0.001, 'e': 0.2564042444642247}",20,10,-5.829102735033324,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1363,False,"{'a': 0.001, 'e': 0.2561479683791593}",20,14,9.677841871315888,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1364,False,"{'a': 0.001, 'e': 0.25589194844208374}",25,0,28.849513963009525,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1365,False,"{'a': 0.001, 'e': 0.25563618439697783}",20,8,12.644068365873476,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1366,False,"{'a': 0.001, 'e': 0.2553806759880777}",20,4,30.20109146106079,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1367,False,"{'a': 0.001, 'e': 0.2551254229598748}",20,9,14.60234204196773,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1368,False,"{'a': 0.001, 'e': 0.25487042505711616}",30,0,-68.10590262485849,"{0: 26, 1: 0, 2: 1, 3: 1, 4: 2}",0
1369,False,"{'a': 0.001, 'e': 0.2546156820248037}",20,10,18.4505394931184,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1370,False,"{'a': 0.001, 'e': 0.25436119360819465}",25,14,17.960255468566004,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1371,False,"{'a': 0.001, 'e': 0.25410695955280027}",20,0,-7.488992599537037,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1372,False,"{'a': 0.001, 'e': 0.2538529796043867}",30,22,15.127119086338148,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1373,False,"{'a': 0.001, 'e': 0.25359925350897383}",20,7,12.349217820628176,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1374,False,"{'a': 0.001, 'e': 0.25334578101283567}",20,3,-8.759914902147838,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
1375,False,"{'a': 0.001, 'e': 0.25309256186249957}",35,25,8.48956468312626,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1376,False,"{'a': 0.001, 'e': 0.25283959580474646}",25,5,3.578335873563755,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",1
1377,False,"{'a': 0.001, 'e': 0.2525868825866102}",30,3,14.016983734923112,"{0: 25, 1: 1, 2: 0, 3: 1, 4: 0}",1
1378,False,"{'a': 0.001, 'e': 0.25233442195537764}",30,0,-15.057888314137463,"{0: 27, 1: 2, 2: 0, 3: 0, 4: 1}",0
1379,False,"{'a': 0.001, 'e': 0.25208221365858796}",30,16,-26.913000947208445,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1380,False,"{'a': 0.001, 'e': 0.25183025744403303}",25,16,6.302063759406504,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1381,False,"{'a': 0.001, 'e': 0.25157855305975646}",20,2,-38.627974389310936,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 1}",1
1382,False,"{'a': 0.001, 'e': 0.251327100254054}",25,9,27.914194952549213,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1383,False,"{'a': 0.001, 'e': 0.25107589877547265}",20,9,-3.9305901605447016,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1384,False,"{'a': 0.001, 'e': 0.2508249483728111}",20,8,11.865832326998214,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1385,False,"{'a': 0.001, 'e': 0.25057424879511875}",30,16,-6.910399954547611,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
1386,False,"{'a': 0.001, 'e': 0.2503237997916961}",20,9,-66.57014120345109,"{0: 7, 1: 0, 2: 2, 3: 1, 4: 1}",1
1387,False,"{'a': 0.001, 'e': 0.2500736011120941}",30,10,27.064788680183398,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
1388,False,"{'a': 0.001, 'e': 0.24982365250611405}",20,6,-38.56112508490136,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
1389,False,"{'a': 0.001, 'e': 0.24957395372380728}",25,19,12.279064916165504,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1390,False,"{'a': 0.001, 'e': 0.2493245045154751}",35,6,34.445119454125674,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 0}",1
1391,False,"{'a': 0.001, 'e': 0.24907530463166816}",30,8,-53.35564553284153,"{0: 17, 1: 0, 2: 4, 3: 0, 4: 1}",1
1392,False,"{'a': 0.001, 'e': 0.24882635382318666}",25,18,11.53298850018638,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1393,False,"{'a': 0.001, 'e': 0.24857765184107966}",20,9,-3.7546130640477084,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1394,False,"{'a': 0.001, 'e': 0.24832919843664528}",30,4,11.655838478118973,"{0: 23, 1: 1, 2: 2, 3: 0, 4: 0}",1
1395,False,"{'a': 0.001, 'e': 0.24808099336142997}",25,5,20.290834074368444,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1396,False,"{'a': 0.001, 'e': 0.24783303636722875}",25,0,24.94672533501055,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1397,False,"{'a': 0.001, 'e': 0.2475853272060845}",20,0,15.44216063747258,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1398,False,"{'a': 0.001, 'e': 0.24733786563028812}",20,7,19.441898693903276,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1399,False,"{'a': 0.001, 'e': 0.24709065139237796}",20,5,17.162356271306873,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1400,False,"{'a': 0.001, 'e': 0.24684368424513983}",25,0,-27.37384950326346,"{0: 21, 1: 3, 2: 0, 3: 0, 4: 1}",0
1401,False,"{'a': 0.001, 'e': 0.24659696394160643}",20,5,10.519441455359832,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1402,False,"{'a': 0.001, 'e': 0.24635049023505762}",30,8,12.700205363259867,"{0: 19, 1: 2, 2: 1, 3: 0, 4: 0}",1
1403,False,"{'a': 0.001, 'e': 0.2461042628790195}",20,11,15.859589030417492,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1404,False,"{'a': 0.001, 'e': 0.2458582816272648}",20,3,22.692643824637674,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1405,False,"{'a': 0.001, 'e': 0.2456125462338122}",20,0,-2.5602442480671206,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
1406,False,"{'a': 0.001, 'e': 0.24536705645292634}",25,3,35.73059491636146,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1407,False,"{'a': 0.001, 'e': 0.24512181203911731}",20,4,-72.0199733750927,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 2}",1
1408,False,"{'a': 0.001, 'e': 0.24487681274714082}",30,16,-13.263363558379238,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1409,False,"{'a': 0.001, 'e': 0.2446320583319975}",20,6,19.632951202402708,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1410,False,"{'a': 0.001, 'e': 0.2443875485489328}",20,6,22.97740959009229,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1411,False,"{'a': 0.001, 'e': 0.2441432831534371}",35,19,26.01672031772989,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1412,False,"{'a': 0.001, 'e': 0.24389926190124483}",25,8,-89.19744121580143,"{0: 11, 1: 3, 2: 1, 3: 0, 4: 2}",1
1413,False,"{'a': 0.001, 'e': 0.24365548454833486}",25,11,12.863670483040643,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1414,False,"{'a': 0.001, 'e': 0.24341195085092968}",30,21,6.307764679715885,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1415,False,"{'a': 0.001, 'e': 0.24316866056549566}",20,4,9.277497105497165,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 0}",1
1416,False,"{'a': 0.001, 'e': 0.24292561344874244}",30,9,35.433936361552995,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1417,False,"{'a': 0.001, 'e': 0.24268280925762298}",25,7,28.55236513346953,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1418,False,"{'a': 0.001, 'e': 0.24244024774933293}",20,2,3.678385734569038,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
1419,False,"{'a': 0.001, 'e': 0.2421979286813109}",20,0,-2.4317321612264573,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
1420,False,"{'a': 0.001, 'e': 0.24195585181123766}",30,21,18.028870559658664,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1421,False,"{'a': 0.001, 'e': 0.24171401689703645}",20,1,34.762881383040096,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1422,False,"{'a': 0.001, 'e': 0.24147242369687225}",20,8,-23.506735981220782,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1423,False,"{'a': 0.001, 'e': 0.24123107196915192}",20,12,-20.244803648718328,"{0: 5, 1: 0, 2: 3, 3: 0, 4: 0}",1
1424,False,"{'a': 0.001, 'e': 0.24098996147252358}",20,13,2.621315226962142,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1425,False,"{'a': 0.001, 'e': 0.24074909196587688}",30,10,-6.493429387321383,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",1
1426,False,"{'a': 0.001, 'e': 0.24050846320834213}",30,0,16.726200630130197,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",1
1427,False,"{'a': 0.001, 'e': 0.2402680749592907}",30,12,9.33713641827531,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1428,False,"{'a': 0.001, 'e': 0.2400279269783342}",30,17,-31.566127549122704,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 1}",1
1429,False,"{'a': 0.001, 'e': 0.2397880190253247}",35,17,11.60430935554454,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1430,False,"{'a': 0.001, 'e': 0.2395483508603542}",20,8,3.5789966616733877,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1431,False,"{'a': 0.001, 'e': 0.23930892224375455}",25,3,-6.393417911851609,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 0}",1
1432,False,"{'a': 0.001, 'e': 0.23906973293609704}",30,21,15.850384661730633,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1433,False,"{'a': 0.001, 'e': 0.23883078269819244}",25,7,26.393704956452254,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1434,False,"{'a': 0.001, 'e': 0.2385920712910904}",25,19,12.932873095467237,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1435,False,"{'a': 0.001, 'e': 0.23835359847607956}",20,11,-33.435915141187316,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 1}",1
1436,False,"{'a': 0.001, 'e': 0.23811536401468703}",25,2,-13.901535105317476,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 1}",1
1437,False,"{'a': 0.001, 'e': 0.2378773676686784}",20,0,-2.1903088556220904,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1438,False,"{'a': 0.001, 'e': 0.2376396092000572}",20,13,1.6616033296715476,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1439,False,"{'a': 0.001, 'e': 0.23740208837106508}",25,14,21.83910374522904,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1440,False,"{'a': 0.001, 'e': 0.23716480494418105}",20,2,16.09300910517984,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1441,False,"{'a': 0.001, 'e': 0.23692775868212176}",20,11,6.041952983274006,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1442,False,"{'a': 0.001, 'e': 0.23669094934784088}",20,6,14.714438930654609,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1443,False,"{'a': 0.001, 'e': 0.2364543767045291}",35,19,-43.03376814120746,"{0: 11, 1: 1, 2: 2, 3: 2, 4: 0}",1
1444,False,"{'a': 0.001, 'e': 0.23621804051561368}",20,13,13.05863534568933,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1445,False,"{'a': 0.001, 'e': 0.23598194054475852}",25,16,13.187781507305745,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1446,False,"{'a': 0.001, 'e': 0.23574607655586352}",20,13,12.839868645088986,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1447,False,"{'a': 0.001, 'e': 0.23551044831306475}",35,7,-73.49021394138389,"{0: 23, 1: 0, 2: 3, 3: 0, 4: 2}",1
1448,False,"{'a': 0.001, 'e': 0.2352750555807339}",20,12,10.4066733297965,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1449,False,"{'a': 0.001, 'e': 0.23503989812347828}",25,0,-16.691485194207946,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
1450,False,"{'a': 0.001, 'e': 0.2348049757061403}",25,12,4.136598369248905,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1451,False,"{'a': 0.001, 'e': 0.23457028809379765}",20,8,23.665932527629298,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1452,False,"{'a': 0.001, 'e': 0.23433583505176261}",30,17,7.689935100760496,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1453,False,"{'a': 0.001, 'e': 0.2341016163455822}",35,0,40.26205156653959,"{0: 33, 1: 2, 2: 0, 3: 0, 4: 0}",0
1454,False,"{'a': 0.001, 'e': 0.23386763174103756}",35,13,15.188085680172026,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
1455,False,"{'a': 0.001, 'e': 0.23363388100414423}",25,0,-4.03344107593337,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
1456,False,"{'a': 0.001, 'e': 0.23340036390115132}",20,12,6.645311906969671,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1457,False,"{'a': 0.001, 'e': 0.2331670801985418}",30,16,25.858007407076403,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1458,False,"{'a': 0.001, 'e': 0.23293402966303187}",20,12,1.7957615346528624,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1459,False,"{'a': 0.001, 'e': 0.23270121206157107}",20,9,22.85215941967106,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1460,False,"{'a': 0.001, 'e': 0.23246862716134165}",35,9,-32.01221901142575,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 1}",1
1461,False,"{'a': 0.001, 'e': 0.23223627472975883}",20,11,14.346395793224438,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1462,False,"{'a': 0.001, 'e': 0.23200415453447004}",25,15,17.407789356892874,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1463,False,"{'a': 0.001, 'e': 0.23177226634335515}",20,0,-26.072174592740694,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1464,False,"{'a': 0.001, 'e': 0.2315406099245259}",20,8,10.832018254870674,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1465,False,"{'a': 0.001, 'e': 0.23130918504632592}",25,0,-60.15084454152689,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 2}",0
